date,location,temp_max_c,temp_min_c,temp_mean_c,precip_mm
2023-03-06,Denver,28.395225741522054,22.65491978176912,26.033334971156727,0.3189520046944648
2023-03-07,Denver,30.989033622192967,21.184192111192274,27.76392139119163,0.0
2023-03-08,Denver,25.516300935053113,18.634481932478245,23.575149201693264,3.0276399602024733
2023-03-09,Denver,31.490152288418574,20.872011494026474,26.89426254008541,0.0
2023-03-10,Denver,31.133848199153096,20.01505725126346,25.057534815459153,0.0
2023-03-11,Denver,29.37621820085823,17.07804841347057,22.122682622714187,1.9014112876382334
2023-03-12,Denver,30.335212961852932,18.81664508225927,25.22407079122327,3.3666576898398963
2023-03-13,Denver,36.27516177099949,24.60630554496861,28.83223845264255,2.3595605110069515
2023-03-14,Denver,27.115122731900662,19.041093753811523,24.185274919222998,1.587882865916419
2023-03-15,Denver,31.502592020246283,24.751078612336578,29.057665679279015,1.667703358540444
2023-03-16,Denver,21.48849588508061,12.22356177457401,16.571817433425537,1.9756145518802626
2023-03-17,Denver,32.53649287687454,22.42415288866854,26.96039470346558,1.9306376704943586
2023-03-18,Denver,29.766718272086486,19.482559736777056,24.815760394227624,1.5026560327599767
2023-03-19,Denver,25.612645782612177,19.431931865167208,23.71380893267199,1.375651937664069
2023-03-20,Denver,29.804908187578793,18.054954058487695,24.938588246847974,1.2590598155756132
2023-03-21,Denver,21.79261744501358,15.091232649100116,18.74932169577086,0.6180914732441781
2023-03-22,Denver,30.10247727326344,19.37827591626042,24.09796845001838,1.1419701772207358
2023-03-23,Denver,31.419394701457712,21.5290939197237,25.869497332312438,0.0
2023-03-24,Denver,32.85940520585534,22.09875805881577,29.269224885346368,1.4259822178958463
2023-03-25,Denver,27.54351140530961,18.019479616547287,23.31431178131465,0.5867880071979532
2023-03-26,Denver,25.88458763092013,15.925641104550605,22.473407913753558,0.5229728911238616
2023-03-27,Denver,28.325543012958008,20.647902218423226,23.419561658867767,1.857750111160989
2023-03-28,Denver,34.12586678377141,22.292577904215662,27.69315330301955,3.121247456251476
2023-03-29,Denver,29.47288890988176,19.61703178594992,25.951477979385075,2.69903121630808
2023-03-30,Denver,29.146449636997986,18.26695387980808,23.39037986372122,0.2617484260750136
2023-03-31,Denver,30.73466601789729,19.931831882857924,26.53005244545595,0.894205020753139
2023-04-01,Denver,29.098913925389187,21.06415584893326,25.288223173782704,2.876222895679549
2023-04-02,Denver,32.745269048237304,20.79179342789077,27.90581458816914,1.004601991572958
2023-04-03,Denver,26.339893797250475,14.44441009545066,22.892757280879536,1.8140977382280028
2023-04-04,Denver,28.18064125112157,19.55537304980183,24.011115209142343,2.6404130135652766
2023-04-05,Denver,27.01229500432569,19.47736562531012,23.809111843208964,1.1736197101036603
2023-04-06,Denver,28.529465946228328,13.40230153117719,20.582378246853743,2.2989008544939082
2023-04-07,Denver,30.897821881955537,18.475568335401874,25.844926553997944,0.911003691073063
2023-04-08,Denver,29.66994659885986,21.50382490157864,25.719534860848736,1.6950927722474012
2023-04-09,Denver,30.248649276505102,20.557959636047556,24.92767941040377,2.6675857329290387
2023-04-10,Denver,29.012229357253226,19.60339834508023,24.18072143178947,0.8060503860709181
2023-04-11,Denver,25.27524204756935,17.6233722134206,20.606696446869183,2.8906409329943568
2023-04-12,Denver,29.476640031298857,19.933367900960018,23.55538998123372,2.4815170775796758
2023-04-13,Denver,29.886163191230423,20.256112776287566,23.749901626159463,3.1044850093901886
2023-04-14,Denver,26.532394462310723,18.479842531382705,22.328146183726513,2.826585799456567
2023-04-15,Denver,28.340552662255746,19.256307354302937,24.204280023222765,4.017310121163439
2023-04-16,Denver,30.437111580893944,20.498367027816627,25.84968912662141,2.828698671359136
2023-04-17,Denver,31.78886713584105,22.915998143723307,30.241748882944425,2.3241646505292044
2023-04-18,Denver,27.776063976531624,21.54638163093764,25.04885056982945,2.925740418518807
2023-04-19,Denver,32.28629419416993,18.75949919528827,25.235982793003146,3.3963755908793987
2023-04-20,Denver,31.641966779149215,19.495498475235554,24.17451520889729,2.951319493232707
2023-04-21,Denver,23.19883283492654,13.646582458739758,18.572386894261108,2.9921655569712
2023-04-22,Denver,30.041188682311464,18.164123999477912,24.176353237727817,2.298414648947806
2023-04-23,Denver,29.827023363478993,21.044231164007137,24.36014813166369,2.3860414482027377
2023-04-24,Denver,41.10745865363244,25.915522821673513,31.489137440949587,1.6945622986921138
2023-04-25,Denver,30.11805886131871,18.18901818184726,23.438696494166845,4.894644403986916
2023-04-26,Denver,29.641352778551806,19.094552269760733,24.833229165772956,1.9487652074563824
2023-04-27,Denver,27.300414221208445,18.299971916247358,23.733724882109083,2.5469306255528057
2023-04-28,Denver,22.827921836975943,11.55464110749596,20.237591317362302,2.5682685481682537
2023-04-29,Denver,32.37957467689971,23.03098919947585,27.074379223098877,4.228058911258281
2023-04-30,Denver,29.66601817431728,21.597039724746462,25.800544292243735,3.0842485400642845
2023-05-01,Denver,28.679873928388595,21.747965282422253,25.813254492785106,4.672595288874884
2023-05-02,Denver,24.63416045247318,16.43723545757735,20.604019778836967,2.7965953750433092
2023-05-03,Denver,30.806908592035555,23.385311288416926,27.42923059745715,3.7938773263883636
2023-05-04,Denver,26.43134747097976,12.11711022170958,18.90063501837091,2.72388438320679
2023-05-05,Denver,31.07126866241481,17.618052655005847,24.74880902699063,5.748266802616325
2023-05-06,Denver,34.42643914789729,25.29451755049643,29.438398109872217,2.4589304558246448
2023-05-07,Denver,26.990911816353798,16.0195289676751,19.770995608018758,3.999272883051784
2023-05-08,Denver,26.03215394146002,15.208978145408988,20.916101479988594,4.365651730587281
2023-05-09,Denver,26.491267095442815,18.611527963856666,22.78319339743521,4.187583432042233
2023-05-10,Denver,28.124636382729896,14.890552540192147,20.83995026682541,3.629880550068839
2023-05-11,Denver,23.36982288835188,12.257073291547943,17.56145782282489,3.7261935100540837
2023-05-12,Denver,25.72331223069993,19.55279763468546,22.279181462189612,3.9401217055411557
2023-05-13,Denver,23.458132807973332,11.422383023103652,18.743640825098744,3.789042338060162
2023-05-14,Denver,26.892018669744516,15.51162954017837,23.205446049821653,4.939083870889057
2023-05-15,Denver,21.803413841883835,14.796796474056919,18.87761343833034,6.2243028742939455
2023-05-16,Denver,32.52331773947442,21.715603758080935,26.13405141817696,3.494266479865998
2023-05-17,Denver,26.84416496148399,13.551241914691438,18.980040000778796,2.719325697211539
2023-05-18,Denver,23.108551022047575,14.704717197795748,20.206402382776286,4.037597986442124
2023-05-19,Denver,29.297661456675574,17.465391192630474,23.45320760163972,6.7417107863159025
2023-05-20,Denver,21.18149752021661,9.142154565749824,17.15746137389935,3.3938076468710054
2023-05-21,Denver,25.63652196294128,16.6326308798294,21.367210038588325,5.871428625058149
2023-05-22,Denver,28.54987002020709,20.635906773373076,24.438460906565396,5.9441807562944815
2023-05-23,Denver,19.22827541387192,12.593240410413436,15.524261568391646,3.746388216192483
2023-05-24,Denver,25.800600607260005,16.824213225255644,20.727818165342764,4.901774520106156
2023-05-25,Denver,24.53192300765198,15.828038641579234,20.778348182268537,5.993311790620114
2023-05-26,Denver,27.572266675925686,14.474744641979246,22.166581437255928,4.017210377671607
2023-05-27,Denver,20.8549989829942,11.706773095722161,15.930356147167904,4.2234706230224806
2023-05-28,Denver,20.139247573203782,10.161987716045049,15.497669643503396,3.8753637460555956
2023-05-29,Denver,24.479139615120594,15.86511945229212,20.840485108182992,3.471553530830645
2023-05-30,Denver,24.113922724875525,13.196489810555898,19.979079720728024,3.8655615705873156
2023-05-31,Denver,25.7840560158814,10.860570538332333,19.650969177142766,3.3186825019162365
2023-06-01,Denver,25.499531493133585,15.544458871077495,19.748155711697013,4.6037364559622365
2023-06-02,Denver,20.009736542861784,12.210228573836945,16.476069410059612,3.825948532030977
2023-06-03,Denver,24.16730474203983,12.45206496829238,19.01830628389599,4.85520722262399
2023-06-04,Denver,25.131371704713963,12.98145378521681,19.00429101965628,3.0902484286639336
2023-06-05,Denver,18.279624839848804,8.01367177292681,15.78373276153086,5.0009629615184865
2023-06-06,Denver,29.13910801856061,17.44817545200176,23.324067729990706,5.526759142211626
2023-06-07,Denver,22.9525675439208,14.48544131852016,18.94650318233957,2.7218439271027366
2023-06-08,Denver,19.603614975884874,7.861734726956672,13.747716972995136,5.111180843759754
2023-06-09,Denver,22.941445687621783,12.423279051561199,19.08633442243556,5.9855269016291235
2023-06-10,Denver,16.2788353859728,7.755435265173533,13.98615853696958,3.5681333128903434
2023-06-11,Denver,21.622218653889593,13.30262126405339,19.063532310714336,6.469440026361244
2023-06-12,Denver,25.040874221733823,13.368734767358017,19.968746801741748,5.2341511845886375
2023-06-13,Denver,19.209847066445988,7.066319928195255,13.820263313863764,4.127550670744189
2023-06-14,Denver,22.604044982242094,11.887281433342418,18.960519919898708,4.793384450716589
2023-06-15,Denver,23.053498119530932,11.122544599980406,17.09560943136487,5.423227177087488
2023-06-16,Denver,20.61689916416984,13.359856378048562,18.10917925757328,4.955803460391645
2023-06-17,Denver,26.018910655454967,15.897959823775956,21.11803035342594,5.4325985195201
2023-06-18,Denver,17.658599698599872,7.665360548481022,14.475123998243557,3.9863558840938524
2023-06-19,Denver,16.75501105822225,8.958168726406344,12.73276521992549,5.088715835735863
2023-06-20,Denver,17.178326618815397,6.554218648531426,12.107228611840778,3.517100981426565
2023-06-21,Denver,15.81869666449425,7.699324930911221,12.10931671242018,4.830181419736196
2023-06-22,Denver,18.52882716984526,9.062543251787773,14.105660486189999,4.047220239856039
2023-06-23,Denver,21.649386306472316,8.222269298739707,15.139947092650655,4.2244438560852045
2023-06-24,Denver,18.860124153663705,9.438813355918573,14.725461957948427,6.204035787121536
2023-06-25,Denver,22.408814222089337,11.0856212317574,16.155276053991624,6.066342080292139
2023-06-26,Denver,16.796012486229326,10.530356979685632,13.490572768215753,5.590377862215712
2023-06-27,Denver,23.38428624596847,11.470199630054715,17.589579979095546,3.894251352570846
2023-06-28,Denver,19.374406661308,6.2438274586095375,12.21205373032115,4.674595060080243
2023-06-29,Denver,22.23581335533323,12.698398020565977,20.943280105524167,6.20765430339476
2023-06-30,Denver,18.2409481891482,9.897958424783416,14.436291072353916,5.1389392589465945
2023-07-01,Denver,15.629775244474693,4.435441562207974,9.764167053703883,7.318329485513228
2023-07-02,Denver,13.594645386305128,3.525137939803483,8.899213465369616,5.393206716743168
2023-07-03,Denver,18.89224509623357,5.969346366531394,13.335526286176606,5.191937993838828
2023-07-04,Denver,15.087994140995988,6.136915219650148,10.99397192106972,4.689883481329032
2023-07-05,Denver,18.712597134426733,8.164180164561873,13.582712453217383,5.130763250088972
2023-07-06,Denver,17.403424414877207,6.725095503390518,12.636940267965327,4.842086767035033
2023-07-07,Denver,17.527162124484075,5.495575347259828,10.775489031994365,5.699112186463636
2023-07-08,Denver,13.612272363123013,3.900291519996987,8.230641098171194,5.9432664340380095
2023-07-09,Denver,11.51029522647318,0.7127562440129163,6.0038912333603776,4.195250280800585
2023-07-10,Denver,13.368913387731688,2.37628121212573,8.986728836915388,3.643799006140092
2023-07-11,Denver,16.94239748690331,9.213579772128641,12.67380682301205,3.131737238807803
2023-07-12,Denver,14.876952782460467,5.326335552969584,10.525790064189898,5.467965125587515
2023-07-13,Denver,11.517496262999174,1.9759992718404877,5.925818049431728,3.8477612751469557
2023-07-14,Denver,14.331318489006662,3.1702252668497923,9.962795210237056,2.7885168881324134
2023-07-15,Denver,15.814842523813784,7.664960595644826,10.380180238469164,5.319394082862509
2023-07-16,Denver,14.467555176366803,2.1928367493060277,6.354453978398645,7.4123545291325765
2023-07-17,Denver,15.556574026731958,3.684069158987639,9.24988697158442,4.900958565633325
2023-07-18,Denver,13.257939451622146,1.398688706022396,8.746974749873907,5.732333301525372
2023-07-19,Denver,11.72991121216424,0.026715720527803022,4.928090328918321,4.961627427526799
2023-07-20,Denver,13.603982370957151,5.048894720529278,9.21609543048948,4.766010611374623
2023-07-21,Denver,11.55477524417218,1.790226442778076,9.611962046938961,5.768230011362064
2023-07-22,Denver,14.454713994230838,8.138864311231309,10.966843460606944,4.5422879823139475
2023-07-23,Denver,12.862258209846392,8.9666550263153,10.668446091385176,5.082524489294495
2023-07-24,Denver,7.637443170579787,-2.495308278438248,3.1647133966417504,5.118565445719553
2023-07-25,Denver,9.303948901387418,0.02940266913200773,4.276321332603091,4.1096838779385
2023-07-26,Denver,15.943088173504833,4.960281430787979,8.428432205091909,5.749900258692354
2023-07-27,Denver,13.710121448779791,2.157195717184517,8.219730388133547,4.562164517216773
2023-07-28,Denver,12.691487846100646,2.6544375686571433,8.020138639313942,3.9598344101813474
2023-07-29,Denver,24.075558647182966,13.677568221512825,17.831450275407732,5.229740024173105
2023-07-30,Denver,9.46918155295771,4.706341114475881,7.785884516469539,3.7716147475129933
2023-07-31,Denver,14.635045157944418,2.972937328361353,9.28162332078157,4.67432523223669
2023-08-01,Denver,14.69675788889709,2.5651583311286474,8.540460098066639,4.61230231418904
2023-08-02,Denver,10.22015081045255,2.5867939747913864,7.438030179122312,5.681817328921197
2023-08-03,Denver,11.061012247683273,-3.4245743111986195,4.345381182872879,5.044351220582963
2023-08-04,Denver,12.88516164661629,3.982544184863896,7.377417035374667,4.517595809933349
2023-08-05,Denver,6.970466784507619,-0.1183135882540709,2.593398655358821,5.33260541485361
2023-08-06,Denver,9.964056567607104,0.05274587326954272,4.014883768447676,5.8765178105408244
2023-08-07,Denver,11.490909160463062,-1.8467511017102858,3.0848698737564675,5.0148549663561015
2023-08-08,Denver,9.877213520944562,-0.7605950356272189,4.604414138356819,4.437403602968223
2023-08-09,Denver,16.49519375754704,6.484716964881031,11.122862878096536,3.0845018863089355
2023-08-10,Denver,2.7104632733911336,-7.128578472069946,-1.6004953772985004,3.2998015044162043
2023-08-11,Denver,9.610097427180504,2.7621731176633575,5.884863981377691,4.027566736566213
2023-08-12,Denver,5.060644839172086,-8.35050579175417,-1.1848588856442817,3.6904642557411944
2023-08-13,Denver,5.7830460200502944,-2.8096014734975516,2.0671717589135947,4.0795086392325945
2023-08-14,Denver,11.689370911955251,-0.09392219125603063,6.582021556126161,4.288961744511189
2023-08-15,Denver,7.6262995639375,-2.1713022854813815,3.342785734085175,4.727174969197467
2023-08-16,Denver,5.472579455300962,-5.931020112049302,-0.2458902833186256,4.091502670602492
2023-08-17,Denver,6.181995098757207,-5.17314897952152,0.6815019408267853,4.612381678619581
2023-08-18,Denver,11.265303285403373,-0.9625694710094468,4.708993369016525,4.153603091600737
2023-08-19,Denver,4.5596273034421335,-5.639432238077062,0.32465190172425373,2.0762916985199613
2023-08-20,Denver,7.608677224774126,-3.9802391674844646,3.0134896277141827,3.0744444788838408
2023-08-21,Denver,5.883901188121872,-2.942734992756872,2.352046761795333,3.8311171983725316
2023-08-22,Denver,4.448207100791324,-5.9488586454772765,0.11464699090549102,2.7263495968475433
2023-08-23,Denver,13.924290469771726,3.492943271635289,8.358339730204449,4.49623896355825
2023-08-24,Denver,9.823791875898774,-3.471866872243464,3.6883089509307454,5.386765042131207
2023-08-25,Denver,-0.8090529754132607,-8.411216536057918,-4.4258049891468225,5.033930060643864
2023-08-26,Denver,8.379532522294493,-5.626287007230221,2.075123642136002,3.5603414636605266
2023-08-27,Denver,6.433102725105357,-5.540117137135555,-0.6003540631020692,5.222600986505134
2023-08-28,Denver,9.4348477758134,0.9608580741549222,3.81469542097785,3.838119630026868
2023-08-29,Denver,6.570600271096723,-6.4367500701065605,-1.2445934477403764,3.3094429037361186
2023-08-30,Denver,4.506869131354127,-3.310869583778193,0.6675529300094857,2.989715011301998
2023-08-31,Denver,5.541791575226497,-3.852191693289464,2.4087736301936222,3.2567617499784185
2023-09-01,Denver,5.7083375445050955,-0.6446461131848995,3.376417917861514,3.1267063456233317
2023-09-02,Denver,4.310995102845264,-7.263796214566341,-2.9330713643885105,3.6405022216626644
2023-09-03,Denver,5.537886125352278,-2.6093512627605118,-0.44366235917880825,3.585427197251015
2023-09-04,Denver,3.947041865968039,-5.291121648792664,-0.9695811276662782,3.3822442385097267
2023-09-05,Denver,3.814054462204779,-2.9700794873315166,-1.6058984772749516,3.77007270406019
2023-09-06,Denver,8.864503719674833,2.9285915258509827,5.552737290622398,4.477322088523792
2023-09-07,Denver,10.045712911083296,-4.763537042558391,1.3770849416580555,4.189389958790037
2023-09-08,Denver,1.4825927711855922,-9.889939239753499,-3.7112390017772494,1.7077304743977648
2023-09-09,Denver,7.901898644561458,-2.9003798900233284,2.737806452654119,0.5911465258980235
2023-09-10,Denver,12.355707423392207,2.7175217022379883,6.267057487544169,4.031487481731081
2023-09-11,Denver,8.6394521274179,-2.010494685974199,2.917938279812831,1.6820636673382634
2023-09-12,Denver,0.5218212744811881,-9.808600953301656,-4.814004761937509,2.775640934861876
2023-09-13,Denver,2.0328855580750473,-5.043855724968171,-1.7814027587569847,1.781460839707958
2023-09-14,Denver,9.110083027068072,-3.852216961286649,3.402880491364077,1.100478985326983
2023-09-15,Denver,5.2366967270213545,-8.902383453554704,-2.586340017691196,3.394540290047799
2023-09-16,Denver,7.82447122233722,-3.8622125861507506,0.8063411531047533,3.56259807578917
2023-09-17,Denver,9.130490920934273,-3.2996177775166182,1.740710980975178,2.177059790927739
2023-09-18,Denver,0.8148485144411777,-8.730902182833374,-3.418327970912045,0.11243187656632037
2023-09-19,Denver,2.6488795432059415,-2.804110923769751,-0.8667132264061872,2.1069252429371135
2023-09-20,Denver,-5.647460391748062,-15.088013937817694,-10.45878001159859,2.9944756707944507
2023-09-21,Denver,1.2323792686904023,-7.828231727745942,-3.8512080997426397,1.0730834861989105
2023-09-22,Denver,5.0662568739971485,-5.072600388866902,-1.5750304037092746,2.6845147962855127
2023-09-23,Denver,-2.1348551634872024,-9.17450777958604,-4.596158218914973,2.434856345860962
2023-09-24,Denver,11.307076559070918,-3.683778710394286,4.0127510798799975,2.978335619203676
2023-09-25,Denver,-0.439775022226768,-11.164027466258798,-5.202763174358284,2.467384167200655
2023-09-26,Denver,2.103175890678851,-6.399734019725824,-2.256502504400019,1.3233914753170595
2023-09-27,Denver,2.9174994461638124,-6.423218162980175,-0.5643439909459366,3.4416006876557597
2023-09-28,Denver,5.868611768149593,-3.748136378930756,3.3508967759482475,2.0349957753209797
2023-09-29,Denver,0.9417331197991174,-11.679973280512908,-5.293022756143754,2.114659625457365
2023-09-30,Denver,7.6053665583118395,-2.594055947351028,2.4953896075292334,1.1570929554675276
2023-10-01,Denver,2.096841270935588,-4.99781221289447,-0.9682173794528312,1.595448637033516
2023-10-02,Denver,-0.8870237278097481,-9.991740540134709,-3.944405569714324,1.1022866710843662
2023-10-03,Denver,4.885642848116038,-5.200908181081394,0.3893198970512304,1.7625056477679102
2023-10-04,Denver,7.110461228538614,-6.735860889437073,-0.39307105939547515,3.59554163746582
2023-10-05,Denver,1.8303018664558737,-8.733068809021674,-2.7803111064987194,0.46034788676683447
2023-10-06,Denver,1.9894671748868737,-7.330147468414969,-0.7558183954359666,0.1671532124290267
2023-10-07,Denver,2.5284976633724745,-6.300034923157757,-2.1028877404986095,3.200415497400486
2023-10-08,Denver,4.006633891510862,-7.560371852319122,-0.5842807538676325,1.4685322828556457
2023-10-09,Denver,2.0421733367176618,-4.20889610590858,1.0875033011300193,0.9574894696797173
2023-10-10,Denver,8.80748571252375,-4.223963296637431,3.8889280123004673,2.615283801744946
2023-10-11,Denver,0.10460895708461315,-8.515207520468017,-4.5489892476023694,0.9187063049537316
2023-10-12,Denver,11.645250053411727,-2.0030051985562736,5.6009405061916,3.2994152422826515
2023-10-13,Denver,1.1601866303195916,-11.910113687292398,-6.613247512098426,2.1005711254267787
2023-10-14,Denver,5.522463819641346,-5.190256719258618,-1.1673837246802903,0.8841446539651517
2023-10-15,Denver,5.698312666380016,-3.172525546706256,1.1016457022122617,3.478961156740639
2023-10-16,Denver,3.5723557560229984,-4.287334418573016,0.2321446191355041,0.6657359107088553
2023-10-17,Denver,6.437321955899893,-8.05896666857777,-2.422717748974897,1.9635599807999085
2023-10-18,Denver,3.969773709609994,-6.903307173464988,-1.119053941411739,1.4710016611140866
2023-10-19,Denver,3.110838388198145,-6.049505543763406,-1.9100555496712748,2.423940282498754
2023-10-20,Denver,2.8319833866653634,-7.095297094278157,-2.131828982669632,2.6344602136020097
2023-10-21,Denver,7.553180395662004,-5.957352283407574,2.2560532545102214,1.0559778949298253
2023-10-22,Denver,5.636377086764585,-6.738397050500569,0.8529177046504983,0.22186982215024964
2023-10-23,Denver,1.920894229199655,-7.8730982649910395,-2.218612760479991,1.3868774264397399
2023-10-24,Denver,6.820469327909606,-2.416247477482107,2.640757739770194,0.20112548587648726
2023-10-25,Denver,5.900141916989581,-4.230775167763813,0.9492718223135788,2.8444958989342597
2023-10-26,Denver,6.739785353406889,-3.3653544489880898,2.5549225101075357,0.9202581460027465
2023-10-27,Denver,6.028438285320821,-1.3681041928658244,2.097706959336567,0.37137583629962373
2023-10-28,Denver,2.9774590032924584,-6.796121532110369,-2.182186338245387,0.8747266099967181
2023-10-29,Denver,3.341233549303679,-3.7734245137486537,-1.2763006245650377,0.0
2023-10-30,Denver,10.00499266898009,-2.8498314978018606,2.749003186106058,0.0
2023-10-31,Denver,3.468063916835719,-3.526275280128875,2.444518629425237,1.75289068266077
2023-11-01,Denver,7.2976228845064846,-3.614857699928147,0.6603626066227919,0.0
2023-11-02,Denver,8.05717848108735,-6.172929452594143,1.1880506923409064,0.0
2023-11-03,Denver,6.675287148895184,1.6240209920109203,4.785372497507408,0.9554196266001702
2023-11-04,Denver,3.7832151691237677,-3.5061911194409783,-0.7027534397557087,1.5608206926950532
2023-11-05,Denver,7.278912701760918,-2.5006037270853527,2.8360740007546053,1.0509010006939339
2023-11-06,Denver,3.602959307690198,-5.856420604151302,0.7142268497669296,1.2853208077304563
2023-11-07,Denver,4.630223591836332,-6.728942913964159,0.7969486232226447,0.0
2023-11-08,Denver,8.212772641492034,0.566962803994187,4.878636409690777,0.0
2023-11-09,Denver,11.822361174261417,-2.42406574102096,4.193955509125984,1.6656744481493133
2023-11-10,Denver,10.700200433803026,-0.6455544516671052,4.296682844081834,0.0
2023-11-11,Denver,12.821376314463029,1.1729846218830202,5.914043671971791,0.0
2023-11-12,Denver,8.287544110741816,-4.120453891553045,2.2050360146769634,1.3724971542129205
2023-11-13,Denver,7.641644117003826,-1.6432625437904598,4.3352217738296694,0.5616638155078008
2023-11-14,Denver,5.721998032268155,-1.1266333328358102,1.508778431687816,0.4230434049415414
2023-11-15,Denver,9.299188401460334,-3.6496839649703854,3.565126559618458,2.094482180172169
