date,location,temp_max_c,temp_min_c,temp_mean_c,precip_mm,gdd_base10,gdd_cumulative,temp_anomaly_c,thermal_risk_lyme,thermal_risk_wnv
2023-03-13,Denver,36.27516177099949,24.60630554496861,28.83223845264255,2.3595605110069515,18.83223845264255,185.8956617848128,4.416195568677409,0.9774359126512384,0.7663461681105359
2023-03-14,Denver,27.115122731900662,19.041093753811523,24.185274919222998,1.587882865916419,14.185274919222998,200.0809367040358,-0.23076796474214234,0.988309397725561,0.7765400603677133
2023-03-15,Denver,31.502592020246283,24.751078612336578,29.057665679279015,1.667703358540444,19.057665679279015,219.1386023833148,4.641622795313875,0.7,0.7909672627151065
2023-03-16,Denver,21.48849588508061,12.22356177457401,16.571817433425537,1.9756145518802626,6.571817433425537,225.71041981674034,-7.844225450539604,0.9950683457996304,0.7828765741871535
2023-03-17,Denver,32.53649287687454,22.42415288866854,26.96039470346558,1.9306376704943586,16.96039470346558,242.6708145202059,2.5443518195004415,0.9728189160522327,0.7620177337989681
2023-03-18,Denver,29.766718272086486,19.482559736777056,24.815760394227624,1.5026560327599767,14.815760394227624,257.4865749144335,0.3997175102624837,0.9417563262039348,0.7328965558161887
2023-03-19,Denver,25.612645782612177,19.431931865167208,23.71380893267199,1.375651937664069,13.713808932671991,271.2003838471055,-0.7022339512931488,0.9134151991795884,0.706326749230864
2023-03-20,Denver,29.804908187578793,18.054954058487695,24.938588246847974,1.2590598155756132,14.938588246847974,286.1389720939535,0.522545362882834,0.9665447986017992,0.7561357486891866
2023-03-21,Denver,21.79261744501358,15.091232649100116,18.74932169577086,0.6180914732441781,8.74932169577086,294.88829378972434,-5.6667211881942805,0.9797381139268324,0.7685044818064053
2023-03-22,Denver,30.10247727326344,19.37827591626042,24.09796845001838,1.1419701772207358,14.097968450018382,308.9862622397427,-0.3180744339467587,0.9711584075673295,0.7604610070943714
2023-03-23,Denver,31.419394701457712,21.5290939197237,25.869497332312438,0.0,15.869497332312438,324.85575957205515,1.4534544483472978,0.9640704017449385,0.7538160016358797
2023-03-24,Denver,32.85940520585534,22.09875805881577,29.269224885346368,1.4259822178958463,19.269224885346368,344.1249844574015,4.853182001381228,0.9553902498136232,0.7456783592002717
2023-03-25,Denver,27.54351140530961,18.019479616547287,23.31431178131465,0.5867880071979532,13.31431178131465,357.43929623871617,-1.10173110265049,0.7,0.7935917428105324
2023-03-26,Denver,25.88458763092013,15.925641104550605,22.473407913753558,0.5229728911238616,12.473407913753558,369.9127041524697,-1.9426349702115822,0.7,0.8035212581464254
2023-03-27,Denver,28.325543012958008,20.647902218423226,23.419561658867767,1.857750111160989,13.419561658867767,383.3322658113375,-0.9964812250973729,0.7,0.790240271707544
2023-03-28,Denver,34.12586678377141,22.292577904215662,27.69315330301955,3.121247456251476,17.69315330301955,401.025419114357,3.2771104190544094,0.9872705425458159,0.7755661336367023
2023-03-29,Denver,29.47288890988176,19.61703178594992,25.951477979385075,2.69903121630808,15.951477979385075,416.9768970937421,1.5354350954199347,0.998550036217062,0.7861406589534955
2023-03-30,Denver,29.146449636997986,18.26695387980808,23.39037986372122,0.2617484260750136,13.390379863721218,430.3672769574633,-1.0256630202439219,0.7,0.815242837566436
2023-03-31,Denver,30.73466601789729,19.931831882857924,26.53005244545595,0.894205020753139,16.53005244545595,446.89732940291924,2.1140095614908105,0.7,0.812420671255785
2023-04-01,Denver,29.098913925389187,21.06415584893326,25.288223173782704,2.876222895679549,15.288223173782704,462.1855525767019,0.8257680230847164,0.7,0.7926954671814428
2023-04-02,Denver,32.745269048237304,20.79179342789077,27.90581458816914,1.004601991572958,17.90581458816914,480.0913671648711,3.443359437471152,0.9932997394534849,0.781218505737642
2023-04-03,Denver,26.339893797250475,14.44441009545066,22.892757280879536,1.8140977382280028,12.892757280879536,492.98412444575064,-1.5696978698184516,0.9772540159285278,0.7661756399329948
2023-04-04,Denver,28.18064125112157,19.55537304980183,24.011115209142343,2.6404130135652766,14.011115209142343,506.995239654893,-0.45133994155564494,0.9733390108344823,0.7625053226573271
2023-04-05,Denver,27.01229500432569,19.47736562531012,23.809111843208964,1.1736197101036603,13.809111843208964,520.8043514981019,-0.653343307489024,0.9758036490462881,0.764815920980895
2023-04-06,Denver,28.529465946228328,13.40230153117719,20.582378246853743,2.2989008544939082,10.582378246853743,531.3867297449557,-3.8800769038442446,0.9587857337447716,0.7488616253857233
2023-04-07,Denver,30.897821881955537,18.475568335401874,25.844926553997944,0.911003691073063,15.844926553997944,547.2316562989537,1.3824714032999559,0.9661455288928282,0.7557614333370264
2023-04-08,Denver,29.66994659885986,21.50382490157864,25.719534860848736,1.6950927722474012,15.719534860848736,562.9511911598024,1.257079710150748,0.9466917073941247,0.7375234756819918
2023-04-09,Denver,30.248649276505102,20.557959636047556,24.92767941040377,2.6675857329290387,14.927679410403769,577.8788705702062,0.4652242597057814,0.9452418681828376,0.7361642514214102
2023-04-10,Denver,29.012229357253226,19.60339834508023,24.18072143178947,0.8060503860709181,14.180721431789468,592.0595920019957,-0.2817337189085194,0.9633420017788702,0.7531331266676907
2023-04-11,Denver,25.27524204756935,17.6233722134206,20.606696446869183,2.8906409329943568,10.606696446869183,602.6662884488649,-3.855758703828805,0.9432461139487477,0.7342932318269508
2023-04-12,Denver,29.476640031298857,19.933367900960018,23.55538998123372,2.4815170775796758,13.55538998123372,616.2216784300986,-0.9070651694642677,0.9345875148765993,0.7261757951968117
2023-04-13,Denver,29.886163191230423,20.256112776287566,23.749901626159463,3.1044850093901886,13.749901626159463,629.9715800562581,-0.7125535245385244,0.9398561418264146,0.7311151329622636
2023-04-14,Denver,26.532394462310723,18.479842531382705,22.328146183726513,2.826585799456567,12.328146183726513,642.2997262399846,-2.1343089669714743,0.9744905844044429,0.7635849228791651
2023-04-15,Denver,28.340552662255746,19.256307354302937,24.204280023222765,4.017310121163439,14.204280023222765,656.5040062632073,-0.25817512747522287,0.99987432224993,0.7873821771093094
2023-04-16,Denver,30.437111580893944,20.498367027816627,25.84968912662141,2.828698671359136,15.84968912662141,672.3536953898288,1.3872339759234222,0.7,0.7963853528866456
2023-04-17,Denver,31.78886713584105,22.915998143723307,30.241748882944425,2.3241646505292044,20.241748882944425,692.5954442727732,5.779293732246437,0.7,0.7986600685084554
2023-04-18,Denver,27.776063976531624,21.54638163093764,25.04885056982945,2.925740418518807,15.048850569829451,707.6442948426027,0.5863954191314633,0.9904425914215976,0.7785399294577477
2023-04-19,Denver,32.28629419416993,18.75949919528827,25.235982793003146,3.3963755908793987,15.235982793003146,722.8802776356058,0.773527642305158,0.9902830097901981,0.7783903216783106
2023-04-20,Denver,31.641966779149215,19.495498475235554,24.17451520889729,2.951319493232707,14.17451520889729,737.0547928445031,-0.2879399418006976,0.9817713469618683,0.7704106377767515
2023-04-21,Denver,23.19883283492654,13.646582458739758,18.572386894261108,2.9921655569712,8.572386894261108,745.6271797387642,-5.89006825643688,0.9888992815790404,0.7770930764803503
2023-04-22,Denver,30.041188682311464,18.164123999477912,24.176353237727817,2.298414648947806,14.176353237727817,759.803532976492,-0.28610191297017096,0.9796984011466827,0.768467251075015
2023-04-23,Denver,29.827023363478993,21.044231164007137,24.36014813166369,2.3860414482027377,14.360148131663689,774.1636811081556,-0.10230701903429917,0.9773969518482246,0.7663096423577105
2023-04-24,Denver,41.10745865363244,25.915522821673513,31.489137440949587,1.6945622986921138,21.489137440949587,795.6528185491052,7.0266822902516,0.9748781499808634,0.7639482656070593
2023-04-25,Denver,30.11805886131871,18.18901818184726,23.438696494166845,4.894644403986916,13.438696494166845,809.091515043272,-1.0237586565311432,0.9843936038271559,0.7728690035879586
2023-04-26,Denver,29.641352778551806,19.094552269760733,24.833229165772956,1.9487652074563824,14.833229165772956,823.924744209045,0.3707740150749679,0.7,0.7883941427953035
2023-04-27,Denver,27.300414221208445,18.299971916247358,23.733724882109083,2.5469306255528057,13.733724882109083,837.6584690911541,-0.7287302685889046,0.7,0.7961105507984109
2023-04-28,Denver,22.827921836975943,11.55464110749596,20.237591317362302,2.5682685481682537,10.237591317362302,847.8960604085164,-4.224863833335686,0.9767509706716511,0.7657040350046728
2023-04-29,Denver,32.37957467689971,23.03098919947585,27.074379223098877,4.228058911258281,17.074379223098877,864.9704396316152,2.611924072400889,0.9605528180126228,0.7505182668868339
2023-04-30,Denver,29.66601817431728,21.597039724746462,25.800544292243735,3.0842485400642845,15.800544292243735,880.770983923859,1.3380891415457477,0.9753871119079612,0.7644254174137136
2023-05-01,Denver,28.679873928388595,21.747965282422253,25.813254492785106,4.672595288874884,15.813254492785106,896.5842384166441,4.692469646099461,0.9477694555437431,0.7385338645722591
2023-05-02,Denver,24.63416045247318,16.43723545757735,20.604019778836967,2.7965953750433092,10.604019778836967,907.188258195481,-0.5167650678486773,0.973547842455905,0.7627011023024108
2023-05-03,Denver,30.806908592035555,23.385311288416926,27.42923059745715,3.7938773263883636,17.42923059745715,924.6174887929382,6.308445750771504,0.9870565218088955,0.7753654891958395
2023-05-04,Denver,26.43134747097976,12.11711022170958,18.90063501837091,2.72388438320679,8.90063501837091,933.5181238113091,-2.220149828314735,0.9526019578990386,0.7430643355303486
2023-05-05,Denver,31.07126866241481,17.618052655005847,24.74880902699063,5.748266802616325,14.748809026990632,948.2669328382998,3.628024180304987,0.9246182263973443,0.7168295872475101
2023-05-06,Denver,34.42643914789729,25.29451755049643,29.438398109872217,2.4589304558246448,19.438398109872217,967.705330948172,8.317613263186573,0.9370706470750485,0.7285037316328579
2023-05-07,Denver,26.990911816353798,16.0195289676751,19.770995608018758,3.999272883051784,9.770995608018758,977.4763265561908,-1.3497892386668866,0.8994176166142959,0.6932040155759023
2023-05-08,Denver,26.03215394146002,15.208978145408988,20.916101479988594,4.365651730587281,10.916101479988594,988.3924280361794,-0.20468336669705067,0.8917651754968897,0.686029852028334
2023-05-09,Denver,26.491267095442815,18.611527963856666,22.78319339743521,4.187583432042233,12.783193397435209,1001.1756214336145,1.6624085507495643,0.8776530179837412,0.6727997043597572
2023-05-10,Denver,28.124636382729896,14.890552540192147,20.83995026682541,3.629880550068839,10.839950266825412,1012.01557170044,-0.2808345798602332,0.8165401192136071,0.6155063617627566
2023-05-11,Denver,23.36982288835188,12.257073291547943,17.56145782282489,3.7261935100540837,7.561457822824892,1019.5770295232649,-3.559327023860753,0.8361655503096235,0.633905203415272
2023-05-12,Denver,25.72331223069993,19.55279763468546,22.279181462189612,3.9401217055411557,12.279181462189612,1031.8562109854545,1.1583966155039676,0.8245170472144335,0.6229847317635314
2023-05-13,Denver,23.458132807973332,11.422383023103652,18.743640825098744,3.789042338060162,8.743640825098744,1040.5998518105532,-2.3771440215869006,0.8436648073329579,0.640935756874648
2023-05-14,Denver,26.892018669744516,15.51162954017837,23.205446049821653,4.939083870889057,13.205446049821653,1053.8052978603748,2.084661203136008,0.8330367486698343,0.6309719518779696
2023-05-15,Denver,21.803413841883835,14.796796474056919,18.87761343833034,6.2243028742939455,8.87761343833034,1062.6829112987052,-2.2431714083553054,0.8481507175838423,0.6451412977348521
2023-05-16,Denver,32.52331773947442,21.715603758080935,26.13405141817696,3.494266479865998,16.13405141817696,1078.8169627168822,5.0132665714913145,0.8548594383806999,0.6514307234819061
2023-05-17,Denver,26.84416496148399,13.551241914691438,18.980040000778796,2.719325697211539,8.980040000778796,1087.7970027176611,-2.1407448459068483,0.8457955558024178,0.6429333335647666
2023-05-18,Denver,23.108551022047575,14.704717197795748,20.206402382776286,4.037597986442124,10.206402382776286,1098.0034051004375,-0.9143824639093587,0.8352913500239416,0.6330856406474452
2023-05-19,Denver,29.297661456675574,17.465391192630474,23.45320760163972,6.7417107863159025,13.453207601639718,1111.456612702077,2.3324227549540737,0.867067621270999,0.6628758949415615
2023-05-20,Denver,21.18149752021661,9.142154565749824,17.15746137389935,3.3938076468710054,7.1574613738993484,1118.6140740759765,-3.9633234727862963,0.8064402507007973,0.6060377350319973
2023-05-21,Denver,25.63652196294128,16.6326308798294,21.367210038588325,5.871428625058149,11.367210038588325,1129.981284114565,0.24642519190268075,0.8164275544983057,0.6154008323421616
2023-05-22,Denver,28.54987002020709,20.635906773373076,24.438460906565396,5.9441807562944815,14.438460906565396,1144.4197450211302,3.3176760598797514,0.8196958162096899,0.6184648276965842
2023-05-23,Denver,19.22827541387192,12.593240410413436,15.524261568391646,3.746388216192483,5.524261568391646,1149.944006589522,-5.596523278293999,0.8123436666989254,0.6115721875302426
2023-05-24,Denver,25.800600607260005,16.824213225255644,20.727818165342764,4.901774520106156,10.727818165342764,1160.6718247548647,-0.39296668134288026,0.8053316368318887,0.6049984095298956
2023-05-25,Denver,24.53192300765198,15.828038641579234,20.778348182268537,5.993311790620114,10.778348182268537,1171.4501729371332,-0.3424366644171073,0.7496275107193426,0.3
2023-05-26,Denver,27.572266675925686,14.474744641979246,22.166581437255928,4.017210377671607,12.166581437255928,1183.616754374389,1.0457965905702835,0.7129134719603384,0.3
2023-05-27,Denver,20.8549989829942,11.706773095722161,15.930356147167904,4.2234706230224806,5.930356147167904,1189.547110521557,-5.19042869951774,0.7583708000454035,0.3
2023-05-28,Denver,20.139247573203782,10.161987716045049,15.497669643503396,3.8753637460555956,5.4976696435033965,1195.0447801650603,-5.623115203182248,0.7473825450637709,0.3
2023-05-29,Denver,24.479139615120594,15.86511945229212,20.840485108182992,3.471553530830645,10.840485108182992,1205.8852652732432,-0.2802997385026522,0.7368703769967144,0.3
2023-05-30,Denver,24.113922724875525,13.196489810555898,19.979079720728024,3.8655615705873156,9.979079720728024,1215.8643449939714,-1.1417051259576212,0.6788039277396094,0.3
2023-05-31,Denver,25.7840560158814,10.860570538332333,19.650969177142766,3.3186825019162365,9.650969177142766,1225.5153141711141,-1.4698156695428786,0.7103136230123448,0.3
2023-06-01,Denver,25.499531493133585,15.544458871077495,19.748155711697013,4.6037364559622365,9.748155711697013,1235.2634698828113,3.165496538067874,0.746095473789415,0.3
2023-06-02,Denver,20.009736542861784,12.210228573836945,16.476069410059612,3.825948532030977,6.476069410059612,1241.7395392928709,-0.10658976356952721,0.6944959600480669,0.3
2023-06-03,Denver,24.16730474203983,12.45206496829238,19.01830628389599,4.85520722262399,9.018306283895988,1250.7578455767668,2.4356471102668493,0.7286284907548288,0.3
2023-06-04,Denver,25.131371704713963,12.98145378521681,19.00429101965628,3.0902484286639336,9.004291019656279,1259.762136596423,2.4216318460271395,0.7214400622364288,0.3
2023-06-05,Denver,18.279624839848804,8.01367177292681,15.78373276153086,5.0009629615184865,5.78373276153086,1265.545869357954,-0.7989264120982789,0.6602110955149811,0.3
2023-06-06,Denver,29.13910801856061,17.44817545200176,23.324067729990706,5.526759142211626,13.324067729990706,1278.8699370879447,6.741408556361566,0.6868464527841234,0.3
2023-06-07,Denver,22.9525675439208,14.48544131852016,18.94650318233957,2.7218439271027366,8.946503182339569,1287.8164402702841,2.36384400871043,0.635498006386915,0.1
2023-06-08,Denver,19.603614975884874,7.861734726956672,13.747716972995136,5.111180843759754,3.7477169729951356,1291.5641572432792,-2.8349422006340035,0.6361025093568953,0.1
2023-06-09,Denver,22.941445687621783,12.423279051561199,19.08633442243556,5.9855269016291235,9.08633442243556,1300.6504916657148,2.5036752488064202,0.6788067342570063,0.3
2023-06-10,Denver,16.2788353859728,7.755435265173533,13.98615853696958,3.5681333128903434,3.9861585369695796,1304.6366502026842,-2.5965006366595595,0.5818291381740786,0.1
2023-06-11,Denver,21.622218653889593,13.30262126405339,19.063532310714336,6.469440026361244,9.063532310714336,1313.7001825133987,2.4808731370851973,0.5819721661083554,0.1
2023-06-12,Denver,25.040874221733823,13.368734767358017,19.968746801741748,5.2341511845886375,9.968746801741748,1323.6689293151403,3.386087628112609,0.6161343340509039,0.1
2023-06-13,Denver,19.209847066445988,7.066319928195255,13.820263313863764,4.127550670744189,3.820263313863764,1327.489192629004,-2.762395859765375,0.6061633629808807,0.1
2023-06-14,Denver,22.604044982242094,11.887281433342418,18.960519919898708,4.793384450716589,8.960519919898708,1336.4497125489027,2.377860746269569,0.6789375651896188,0.3
2023-06-15,Denver,23.053498119530932,11.122544599980406,17.09560943136487,5.423227177087488,7.0956094313648705,1343.5453219802675,0.5129502577357314,0.6321170722052231,0.1
2023-06-16,Denver,20.61689916416984,13.359856378048562,18.10917925757328,4.955803460391645,8.109179257573281,1351.6545012378408,1.526520083944142,0.558280525451996,0.1
2023-06-17,Denver,26.018910655454967,15.897959823775956,21.11803035342594,5.4325985195201,11.11803035342594,1362.7725315912667,4.535371179796801,0.5408005795129858,0.1
2023-06-18,Denver,17.658599698599872,7.665360548481022,14.475123998243557,3.9863558840938524,4.475123998243557,1367.2476555895103,-2.107535175385582,0.47089034270198055,0.1
2023-06-19,Denver,16.75501105822225,8.958168726406344,12.73276521992549,5.088715835735863,2.73276521992549,1369.9804208094358,-3.849893953703649,0.44038065958795136,0.1
2023-06-20,Denver,17.178326618815397,6.554218648531426,12.107228611840778,3.517100981426565,2.107228611840778,1372.0876494212766,-4.475430561788361,0.41008237219078164,0.1
